AcademicYear,OffenseCount,OffenseType,CourseLevel,Campus,Faculty,Outcome,Year
2019-20,NO1,CHEAT,GR6,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG2,OL,ARTS,ASM0,AY2019-20
2019-20,NO3,MISC,UG2,KAM,NURSING,FAIL,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,PLAG,UG3,OL,SOBE,SUSP,AY2019-20
2019-20,GT5,CHEAT,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG3,OL,ARTS,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG3,KAM,ARTS,SUSP,AY2019-20
2019-20,NO3,CHEAT,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO5,CHEAT,UG3,OL,SOBE,DISM,AY2019-20
2019-20,NO3,MISC,UG4,OL,SOBE,REME,AY2019-20
2019-20,NO1,MISC,GR5,KAM,SCIENCE,DISM,AY2019-20
2019-20,NO2,PLAG,UG3,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,MISC,UG1,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO4,PLAG,UG4,OL,SOBE,SUSP,AY2019-20
2019-20,NO1,PLAG,UG2,KAM,ARTS,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG3,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,MISC,UG3,OL,SOBE,SUSP,AY2019-20
2019-20,NO3,MISC,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO4,MISC,UG4,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG3,OL,SOBE,ASM0,AY2019-20
2019-20,GT5,PLAG,UG1,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,KAM,ARTS,FAIL,AY2019-20
2019-20,DC,CHEAT,UG1,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,MISC,UG2,OL,ARTS,SUSP,AY2019-20
2019-20,NO1,MISC,UG3,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,ARTS,FAIL,AY2019-20
2019-20,NO2,CHEAT,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO3,PLAG,UG1,OL,ARTS,REME,AY2019-20
2019-20,NO1,CHEAT,UG2,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,MISC,UG2,KAM,SCIENCE,DISM,AY2019-20
2019-20,NO1,MISC,UG3,KAM,ARTS,SUSP,AY2019-20
2019-20,NO1,MISC,UG3,OL,SCIENCE,FAIL,AY2019-20
2019-20,NO2,PLAG,UG1,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,MISC,UG1,KAM,SCIENCE,FAIL,AY2019-20
2019-20,NO1,PLAG,UG1,KAM,SOBE,SUSP,AY2019-20
2019-20,NO2,CHEAT,UG2,OL,SOBE,SUSP,AY2019-20
2019-20,NO3,MISC,UG1,KAM,EDSW,SUSP,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,FACT,FAIL,AY2019-20
2019-20,NO1,MISC,GR6,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO2,CHEAT,UG2,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,MISC,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,OL,ARTS,SUSP,AY2019-20
2019-20,NO1,MISC,UG1,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG4,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,DC,PLAG,UG2,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,MISC,UG3,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,KAM,SOBE,SUSP,AY2019-20
2019-20,NO1,MISC,UG1,KAM,SOBE,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG2,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO3,FABR,UG2,OL,ARTS,ASM0,AY2019-20
2019-20,GT5,PLAG,UG3,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG4,OL,SOBE,FAIL,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,FAIL,AY2019-20
2019-20,NO2,MISC,UG1,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,SUSP,AY2019-20
2019-20,GT5,PLAG,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,KAM,ARTS,SUSP,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,PLAG,GR5,OL,SCIENCE,FAIL,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,GT5,MISC,UG1,KAM,SOBE,REPR,AY2019-20
2019-20,NO2,PLAG,UG2,OL,ARTS,REME,AY2019-20
2019-20,NO1,PLAG,UG3,OL,ARTS,SUSP,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG2,OL,ARTS,ASM0,AY2019-20
2019-20,DC,MISC,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG4,KAM,ARTS,ASM0,AY2019-20
2019-20,NO2,PLAG,GR6,OL,SCIENCE,ASM0,AY2019-20
2019-20,DC,CHEAT,UG1,OL,SOBE,SUSP,AY2019-20
2019-20,NO4,PLAG,UG1,KAM,SOBE,FAIL,AY2019-20
2019-20,NO2,PLAG,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,PLAG,UG3,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,MISC,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,NO2,MISC,UG2,KAM,SOBE,SUSP,AY2019-20
2019-20,GT5,CHEAT,UG3,KAM,SCIENCE,SUSP,AY2019-20
2019-20,NO1,MISC,UG3,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,PLAG,UG1,KAM,SCIENCE,ASM0,AY2019-20
2019-20,GT5,CHEAT,UG3,KAM,ARTS,ASM0,AY2019-20
2019-20,NO4,MISC,UG2,OL,ARTS,ASM0,AY2019-20
2019-20,GT5,PLAG,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,CHEAT,UG1,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO2,MISC,UG4,KAM,SCIENCE,SUSP,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,SCIENCE,FAIL,AY2019-20
2019-20,NO1,MISC,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,DC,MISC,UG2,KAM,ARTS,ASM0,AY2019-20
2019-20,NO2,PLAG,UG2,KAM,SOBE,REPR,AY2019-20
2019-20,NO1,PLAG,UG1,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG3,OL,ARTS,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG3,KAM,SCIENCE,ASM0,AY2019-20
2019-20,GT5,PLAG,UG3,KAM,SOBE,SUSP,AY2019-20
2019-20,NO1,MISC,UG2,OL,ARTS,FAIL,AY2019-20
2019-20,NO1,PLAG,UG1,KAM,SOBE,SUSP,AY2019-20
2019-20,NO1,PLAG,UG3,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG3,OL,SOBE,SUSP,AY2019-20
2019-20,GT5,PLAG,UG1,KAM,SCIENCE,FAIL,AY2019-20
2019-20,NO1,MISC,UG1,KAM,SOBE,SUSP,AY2019-20
2019-20,NO2,PLAG,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG3,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO5,CHEAT,UG4,KAM,SCIENCE,FAIL,AY2019-20
2019-20,GT5,PLAG,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,DC,MISC,UG2,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO2,CHEAT,UG1,KAM,SOBE,FAIL,AY2019-20
2019-20,NO3,PLAG,UPREP,OL,SOBE,FAIL,AY2019-20
2019-20,NO1,PLAG,UG3,KAM,ARTS,SUSP,AY2019-20
2019-20,NO2,PLAG,UPREP,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,KAM,SCIENCE,SUSP,AY2019-20
2019-20,NO1,CHEAT,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,OL,SOBE,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG2,KAM,NURSING,REME,AY2019-20
2019-20,NO2,PLAG,GR5,KAM,SOBE,ASM0,AY2019-20
2019-20,NO5,PLAG,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,NO2,PLAG,UG3,KAM,SCIENCE,FAIL,AY2019-20
2019-20,NO2,CHEAT,UG4,OL,ARTS,FAIL,AY2019-20
2019-20,NO2,PLAG,GR5,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,MISC,UG3,OL,ARTS,FAIL,AY2019-20
2019-20,NO1,PLAG,UG1,OL,SOBE,DISM,AY2019-20
2019-20,NO2,MISC,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO3,PLAG,UG1,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,MISC,UG4,OL,SOBE,FAIL,AY2019-20
2019-20,NO2,MISC,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO3,MISC,UG3,KAM,SOBE,FAIL,AY2019-20
2019-20,NO4,CHEAT,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO3,MISC,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,MISC,UG3,OL,SOBE,FAIL,AY2019-20
2019-20,NO2,MISC,UG1,OL,ARTS,SUSP,AY2019-20
2019-20,NO1,MISC,UG1,OL,ARTS,REPR,AY2019-20
2019-20,NO1,PLAG,UG3,OL,ARTS,ASM0,AY2019-20
2019-20,DC,PLAG,UG2,OL,ARTS,REPR,AY2019-20
2019-20,DC,PLAG,GR6,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,MISC,UG2,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO2,PLAG,GR6,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,KAM,ARTS,DISM,AY2019-20
2019-20,NO4,PLAG,UG4,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,PLAG,UG3,KAM,SOBE,ASM0,AY2019-20
2019-20,NO2,PLAG,UG1,OL,SCIENCE,SUSP,AY2019-20
2019-20,GT5,MISC,UG2,OL,SCIENCE,SUSP,AY2019-20
2019-20,NO1,MISC,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG3,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,PLAG,UG2,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,MISC,UG1,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,CHEAT,UPREP,OL,SOBE,ASM0,AY2019-20
2019-20,NO3,CHEAT,GR5,KAM,SCIENCE,SUSP,AY2019-20
2019-20,NO1,MISC,UG3,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG2,KAM,ARTS,ASM0,AY2019-20
2019-20,GT5,PLAG,UG2,OL,ARTS,SUSP,AY2019-20
2019-20,NO1,MISC,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,NO2,PLAG,UG1,KAM,SOBE,SUSP,AY2019-20
2019-20,NO1,PLAG,UG3,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,SUSP,AY2019-20
2019-20,NO1,MISC,UG1,KAM,SOBE,SUSP,AY2019-20
2019-20,NO1,PLAG,UG4,KAM,ARTS,ASM0,AY2019-20
2019-20,NO5,PLAG,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,MISC,UG2,KAM,NURSING,ASM0,AY2019-20
2019-20,NO2,PLAG,UG3,OL,SOBE,FAIL,AY2019-20
2019-20,NO1,MISC,UG3,KAM,SOBE,SUSP,AY2019-20
2019-20,NO2,PLAG,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG3,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG4,OL,SOBE,SUSP,AY2019-20
2019-20,NO2,PLAG,UG1,KAM,SCIENCE,FAIL,AY2019-20
2019-20,NO2,PLAG,UG1,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,MISC,UG2,KAM,FACT,ASM0,AY2019-20
2019-20,NO5,PLAG,UG3,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG4,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,GR5,OL,SCIENCE,FAIL,AY2019-20
2019-20,NO1,PLAG,UG1,OL,ARTS,ASM0,AY2019-20
2019-20,NO3,PLAG,UG3,OL,SCIENCE,FAIL,AY2019-20
2019-20,NO4,CHEAT,UG1,OL,ARTS,ASM0,AY2019-20
2019-20,GT5,PLAG,UG2,OL,SOBE,SUSP,AY2019-20
2019-20,NO2,MISC,UG3,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO5,PLAG,UG1,OL,SOBE,REPR,AY2019-20
2019-20,NO1,MISC,UG2,KAM,SOBE,FAIL,AY2019-20
2019-20,NO1,MISC,UG3,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG3,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,EDSW,ASM0,AY2019-20
2019-20,DC,PLAG,GR5,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,GR6,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,ARTS,DISM,AY2019-20
2019-20,NO1,MISC,UG2,OL,ARTS,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,ARTS,FAIL,AY2019-20
2019-20,GT5,PLAG,UG1,KAM,SCIENCE,ASM0,AY2019-20
2019-20,DC,CHEAT,UG1,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO2,MISC,UG2,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG3,OL,EDSW,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG2,KAM,ARTS,ASM0,AY2019-20
2019-20,DC,PLAG,UG3,OL,ARTS,REPR,AY2019-20
2019-20,NO1,CHEAT,UG1,KAM,ARTS,SUSP,AY2019-20
2019-20,NO3,MISC,UG2,OL,SOBE,SUSP,AY2019-20
2019-20,NO2,PLAG,UG1,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,MISC,UG3,KAM,SOBE,REME,AY2019-20
2019-20,NO1,CHEAT,UG2,OL,ARTS,ASM0,AY2019-20
2019-20,NO2,MISC,UG1,OL,SCIENCE,FAIL,AY2019-20
2019-20,NO1,MISC,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO2,PLAG,UG3,KAM,SCIENCE,SUSP,AY2019-20
2019-20,NO1,CHEAT,UG1,KAM,ARTS,DISM,AY2019-20
2019-20,NO1,MISC,UG1,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO5,CHEAT,UG1,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,SCIENCE,FAIL,AY2019-20
2019-20,NO1,MISC,UG1,OL,SOBE,FAIL,AY2019-20
2019-20,NO1,PLAG,UG3,KAM,ARTS,ASM0,AY2019-20
2019-20,GT5,PLAG,UG1,OL,SCIENCE,SUSP,AY2019-20
2019-20,NO1,CHEAT,UG4,KAM,EDSW,FAIL,AY2019-20
2019-20,NO1,PLAG,UG1,KAM,SCIENCE,ASM0,AY2019-20
2019-20,GT5,MISC,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG1,KAM,SCIENCE,DISM,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,MISC,UG3,OL,NURSING,SUSP,AY2019-20
2019-20,DC,CHEAT,UG3,OL,SCIENCE,SUSP,AY2019-20
2019-20,NO3,MISC,UG1,OL,FACT,SUSP,AY2019-20
2019-20,DC,CHEAT,UG1,KAM,SOBE,ASM0,AY2019-20
2019-20,NO4,MISC,UG3,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG4,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,CHEAT,GR6,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG2,KAM,ARTS,DISM,AY2019-20
2019-20,NO1,PLAG,UG4,OL,ARTS,ASM0,AY2019-20
2019-20,NO2,CHEAT,UG1,OL,ARTS,ASM0,AY2019-20
2019-20,NO2,PLAG,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,CHEAT,UG1,KAM,SCIENCE,SUSP,AY2019-20
2019-20,DC,PLAG,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO3,CHEAT,UG1,OL,SOBE,SUSP,AY2019-20
2019-20,NO4,MISC,UG1,KAM,SCIENCE,REME,AY2019-20
2019-20,NO2,MISC,UG3,KAM,SCIENCE,FAIL,AY2019-20
2019-20,NO2,MISC,UG1,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG4,KAM,SOBE,FAIL,AY2019-20
2019-20,GT5,PLAG,GR5,OL,EDSW,ASM0,AY2019-20
2019-20,DC,PLAG,UG1,KAM,ARTS,REPR,AY2019-20
2019-20,NO3,MISC,UG3,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,MISC,UG1,KAM,SOBE,ASM0,AY2019-20
2019-20,NO5,MISC,UG4,OL,SCIENCE,DISM,AY2019-20
2019-20,NO1,PLAG,UG2,KAM,ARTS,SUSP,AY2019-20
2019-20,NO2,CHEAT,UG1,OL,SCIENCE,SUSP,AY2019-20
2019-20,GT5,CHEAT,UG2,OL,SOBE,SUSP,AY2019-20
2019-20,DC,CHEAT,UG3,OL,SOBE,SUSP,AY2019-20
2019-20,NO1,PLAG,UG3,KAM,ARTS,FAIL,AY2019-20
2019-20,NO1,MISC,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,MISC,UG3,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,MISC,UG2,OL,SOBE,DISM,AY2019-20
2019-20,NO2,MISC,UG3,KAM,ARTS,ASM0,AY2019-20
2019-20,NO2,CHEAT,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,MISC,UG1,KAM,SOBE,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,ARTS,SUSP,AY2019-20
2019-20,NO1,PLAG,UG2,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG1,KAM,SOBE,ASM0,AY2019-20
2019-20,DC,PLAG,UG4,OL,SOBE,DISM,AY2019-20
2019-20,NO1,MISC,UG1,KAM,SOBE,DISM,AY2019-20
2019-20,NO1,FABR,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO2,CHEAT,UG1,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,OL,ARTS,SUSP,AY2019-20
2019-20,NO3,PLAG,UG1,KAM,ARTS,SUSP,AY2019-20
2019-20,NO2,PLAG,UG2,OL,EDSW,ASM0,AY2019-20
2019-20,NO1,MISC,UG1,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,MISC,UG4,OL,ARTS,SUSP,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG4,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG3,OL,ARTS,ASM0,AY2019-20
2019-20,GT5,CHEAT,UG2,OL,EDSW,REME,AY2019-20
2019-20,GT5,MISC,UG2,OL,SOBE,SUSP,AY2019-20
2019-20,NO1,CHEAT,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,GT5,MISC,UG3,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,EDSW,SUSP,AY2019-20
2019-20,NO1,PLAG,UG1,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,MISC,UG1,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG1,KAM,ARTS,DISM,AY2019-20
2019-20,NO2,PLAG,GR5,KAM,SOBE,ASM0,AY2019-20
2019-20,DC,FABR,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG3,KAM,SCIENCE,DISM,AY2019-20
2019-20,DC,MISC,UG2,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,SOBE,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG1,KAM,ARTS,FAIL,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SCIENCE,FAIL,AY2019-20
2019-20,NO2,CHEAT,UG3,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,DC,MISC,UG3,KAM,ARTS,SUSP,AY2019-20
2019-20,NO1,MISC,UG2,OL,SOBE,REPR,AY2019-20
2019-20,NO1,PLAG,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,PLAG,UG2,OL,SCIENCE,SUSP,AY2019-20
2019-20,NO3,PLAG,UG3,OL,SCIENCE,SUSP,AY2019-20
2019-20,NO1,MISC,UG4,KAM,EDSW,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,OL,SCIENCE,ASM0,AY2019-20
2019-20,DC,MISC,UG2,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,MISC,UG2,OL,SCIENCE,FAIL,AY2019-20
2019-20,NO1,PLAG,UG3,OL,SCIENCE,FAIL,AY2019-20
2019-20,NO3,PLAG,UG2,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,MISC,UG2,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO2,CHEAT,UG1,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,PLAG,UG4,OL,FACT,ASM0,AY2019-20
2019-20,DC,MISC,UG1,KAM,SCIENCE,SUSP,AY2019-20
2019-20,DC,PLAG,UG3,KAM,SOBE,FAIL,AY2019-20
2019-20,NO1,PLAG,UG2,KAM,ARTS,DISM,AY2019-20
2019-20,NO3,PLAG,UG1,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,MISC,UG3,OL,SOBE,REME,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,PLAG,UG2,KAM,ARTS,ASM0,AY2019-20
2019-20,GT5,PLAG,UG2,OL,SOBE,FAIL,AY2019-20
2019-20,NO3,PLAG,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG3,OL,SCIENCE,SUSP,AY2019-20
2019-20,NO1,MISC,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UPREP,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG2,OL,SCIENCE,FAIL,AY2019-20
2019-20,NO1,PLAG,UG3,OL,ARTS,SUSP,AY2019-20
2019-20,NO2,CHEAT,UG1,OL,SOBE,FAIL,AY2019-20
2019-20,NO1,PLAG,UG2,OL,ARTS,SUSP,AY2019-20
2019-20,NO1,PLAG,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,DC,PLAG,UG1,KAM,SOBE,FAIL,AY2019-20
2019-20,NO2,PLAG,GR6,KAM,ARTS,FAIL,AY2019-20
2019-20,NO1,MISC,UG2,KAM,SOBE,FAIL,AY2019-20
2019-20,NO1,CHEAT,UG1,KAM,SOBE,REPR,AY2019-20
2019-20,NO2,PLAG,UG3,OL,ARTS,ASM0,AY2019-20
2019-20,NO2,PLAG,UG1,KAM,SCIENCE,DISM,AY2019-20
2019-20,NO1,PLAG,UG2,OL,ARTS,REME,AY2019-20
2019-20,GT5,MISC,UG1,OL,SOBE,DISM,AY2019-20
2019-20,NO5,MISC,UG3,KAM,SCIENCE,SUSP,AY2019-20
2019-20,NO1,MISC,UG2,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,ARTS,SUSP,AY2019-20
2019-20,NO1,CHEAT,UG1,KAM,ARTS,DISM,AY2019-20
2019-20,DC,CHEAT,UG3,KAM,ARTS,ASM0,AY2019-20
2019-20,NO1,MISC,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO2,PLAG,UG3,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,NO4,MISC,UG2,KAM,SOBE,SUSP,AY2019-20
2019-20,NO2,PLAG,UG2,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,MISC,UG1,OL,ARTS,FAIL,AY2019-20
2019-20,NO3,MISC,UG3,OL,SOBE,REPR,AY2019-20
2019-20,NO1,PLAG,UG2,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,MISC,UG3,OL,SCIENCE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG3,OL,ARTS,ASM0,AY2019-20
2019-20,NO2,PLAG,UG2,KAM,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG2,OL,ARTS,ASM0,AY2019-20
2019-20,NO1,PLAG,UG3,OL,SOBE,ASM0,AY2019-20
2019-20,NO2,MISC,UG2,KAM,SCIENCE,ASM0,AY2019-20
2019-20,NO1,MISC,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,UG2,OL,SOBE,ASM0,AY2019-20
2019-20,DC,MISC,UG4,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,CHEAT,UG1,KAM,SOBE,SUSP,AY2019-20
2019-20,NO3,MISC,UG1,OL,SOBE,ASM0,AY2019-20
2019-20,NO1,PLAG,GR6,KAM,SCIENCE,ASM0,AY2019-20
